     3.000     2.000     2.750     2.000     0.000     0.001     0.307     0.692     4.000
     2.200     2.400     4.000     2.000     0.000     0.006     0.111     0.883     4.000
     3.400     4.000     2.500     2.000     0.000     0.000     0.833     0.167     3.000
     3.200     3.000     2.500     1.875     0.000     0.000     0.787     0.213     3.000
     3.400     3.750     1.250     2.143     0.000     0.000     0.997     0.002     3.000
     2.000     2.000     2.500     2.250     0.000     0.331     0.281     0.388     4.000
     3.400     3.800     1.000     1.250     0.002     0.000     0.991     0.007     3.000
     2.800     4.000     2.000     2.000     0.000     0.001     0.934     0.066     3.000
     2.000     3.000     1.000     1.750     0.000     0.320     0.302     0.378     4.000
     2.600     3.000     2.000     2.000     0.000     0.013     0.885     0.102     3.000
     3.500     2.800     2.000     3.286     0.000     0.000     1.000     0.000     3.000
     2.200     3.000     2.000     2.000     0.000     0.079     0.721     0.199     3.000
     1.000     2.600     1.500     1.857     0.000     0.060     0.007     0.933     4.000
     3.000     3.000     1.750     1.500     0.000     0.002     0.915     0.083     3.000
     2.200     1.000     3.250     1.250     0.000     0.992     0.001     0.007     2.000
     3.800     3.600     4.000     2.000     0.000     0.000     0.001     0.999     4.000
     2.000     3.000     3.000     2.000     0.000     0.010     0.414     0.576     4.000
     3.000     3.000     2.000     2.000     0.000     0.001     0.932     0.067     3.000
     3.400     3.000     1.000     1.250     0.004     0.000     0.968     0.028     3.000
     2.000     3.000     1.000     2.000     0.000     0.348     0.304     0.347     2.000
     1.000     2.200     2.500     2.286     0.000     0.448     0.032     0.520     4.000
     1.000     1.200     1.000     3.500     0.000     0.000     0.000     1.000     4.000
     2.400     3.600     2.000     1.875     0.000     0.008     0.824     0.168     3.000
     1.000     2.000     3.000     3.000     0.000     0.963     0.019     0.018     2.000
     1.000     1.000     4.000     4.000     0.000     1.000     0.000     0.000     2.000
     2.600     2.200     2.000     1.875     0.000     0.018     0.545     0.437     3.000
     4.000     3.000     2.250     1.000     0.965     0.000     0.020     0.015     1.000
         *     2.400         *         *     0.040     0.155     0.540     0.265     3.000
     3.800     3.600     1.000     1.000     0.887     0.000     0.112     0.001     1.000
     2.800     4.000     1.000     2.000     0.000     0.026     0.964     0.010     3.000
     3.000     4.000     1.000     1.000     0.748     0.001     0.247     0.003     1.000
     3.000     3.000     2.000     1.875     0.000     0.001     0.913     0.086     3.000
     3.000     2.600     2.000     2.000     0.000     0.001     0.845     0.154     3.000
     2.800     3.000     2.000     3.125     0.000     0.009     0.990     0.000     3.000
     2.600     2.800     2.000     2.000     0.000     0.016     0.851     0.133     3.000
     4.000     3.400     3.000     2.000     0.000     0.000     0.209     0.791     4.000
     2.000     2.600     1.750     2.625     0.000     0.397     0.497     0.106     3.000
     3.200     3.000     1.000     1.000     0.898     0.000     0.100     0.002     1.000
     3.000     2.400     2.000     2.375     0.000     0.000     0.877     0.122     3.000
     2.200     2.600     1.000     1.000     0.934     0.037     0.023     0.006     1.000
     2.500     2.600     2.000     2.125     0.000     0.030     0.797     0.173     3.000
     3.400     3.800     2.000     2.625     0.000     0.000     0.999     0.001     3.000
     2.600     3.200     1.000     3.000     0.000     0.157     0.842     0.001     3.000
     3.000     3.000     2.000     2.000     0.000     0.001     0.932     0.067     3.000
     2.800     3.000     2.000     1.750     0.000     0.004     0.880     0.116     3.000
     3.000     3.000     1.000     2.000     0.000     0.002     0.956     0.042     3.000
     2.800     3.000     2.000     2.250     0.000     0.004     0.956     0.041     3.000
         *     2.800         *         *     0.056     0.074     0.693     0.176     3.000
     2.800     2.600     1.750     1.000     0.921     0.004     0.070     0.005     1.000
     2.000     3.000     2.250     1.625     0.000     0.064     0.525     0.410     3.000
         *     2.200         *         *     0.031     0.221     0.420     0.328     3.000
     4.000     1.000     2.000     2.750     0.000     0.000     0.000     1.000     4.000
     1.400     2.200     1.500     1.000     0.919     0.074     0.002     0.005     1.000
     3.000     2.800     2.000     3.143     0.000     0.001     0.998     0.000     3.000
     1.400     1.600     3.500     2.500     0.000     0.950     0.016     0.035     2.000
     2.400     2.400     2.000     2.000     0.000     0.057     0.627     0.316     3.000
     3.000     3.000     2.000     2.750     0.000     0.001     0.996     0.003     3.000
     2.800     2.600     2.250     3.000     0.000     0.004     0.993     0.004     3.000
     3.400     1.200     3.000     2.250     0.000     0.000     0.005     0.995     4.000
     2.000     3.000     2.000     2.000     0.000     0.137     0.575     0.287     3.000
     3.400     4.000     2.500     1.429     0.000     0.000     0.438     0.562     4.000
     3.200     3.000     1.750     1.750     0.000     0.000     0.932     0.067     3.000
     3.200     3.000     2.000     2.000     0.000     0.000     0.937     0.062     3.000
     2.600     2.200     2.000     2.375     0.000     0.010     0.716     0.275     3.000
     3.600     2.800     1.000     2.375     0.000     0.000     0.982     0.018     3.000
     3.400     2.000     2.750     3.625     0.000     0.000     0.999     0.001     3.000
     2.800     3.000     2.000     2.375     0.000     0.004     0.970     0.026     3.000
     1.000     1.000     3.250     2.625     0.000     0.974     0.001     0.025     2.000
     2.200     3.400     1.250     3.625     0.000     0.971     0.029     0.000     2.000
     2.600     3.000     2.000     2.750     0.000     0.023     0.971     0.006     3.000
     2.600     4.000     2.000     1.000     0.847     0.000     0.106     0.047     1.000
     2.800     3.000     2.000     1.875     0.000     0.004     0.897     0.099     3.000
         *         *     2.000     1.250     0.001     0.094     0.703     0.203     3.000
     2.200     2.600     2.000     1.000     0.876     0.057     0.058     0.009     1.000
     2.200     2.800     2.000     2.000     0.000     0.107     0.666     0.226     3.000
     3.000     2.600     2.000     2.000     0.000     0.001     0.845     0.154     3.000
     2.250     3.200     2.000     2.000     0.000     0.045     0.785     0.170     3.000
     1.000     1.600     1.750         *     0.033     0.095     0.002     0.870     4.000
     2.600     1.000     1.500     2.375     0.000     0.000     0.001     0.999     4.000
     1.600     2.400     2.000     2.000     0.000     0.419     0.126     0.455     4.000
     3.500     2.800     2.250     2.000     0.000     0.000     0.833     0.167     3.000
     3.400     2.800     1.750     2.125     0.000     0.000     0.945     0.055     3.000
     1.800     3.000         *     2.500     0.000     0.390     0.454     0.156     3.000
     3.000     3.000     2.000     1.875     0.000     0.001     0.913     0.086     3.000
     2.400     2.800     2.750     2.375     0.000     0.020     0.856     0.124     3.000
     4.800     2.800     1.500     2.500     0.000     0.000     0.918     0.082     3.000
     2.800     2.800     2.000     1.375     0.000     0.010     0.848     0.142     3.000
     2.600     2.000     1.000     1.750     0.000     0.001     0.124     0.875     4.000
     3.000     3.000     4.000     2.000     0.000     0.000     0.020     0.980     4.000
     2.800     2.600     2.000     2.000     0.000     0.004     0.832     0.164     3.000
     1.400     2.000     2.750     2.125     0.000     0.717     0.053     0.230     2.000
         *         *     1.000         *     0.157     0.058     0.602     0.183     3.000
     3.000     2.800     2.000     2.000     0.000     0.001     0.901     0.098     3.000
     2.600     2.000     2.750     2.750     0.000     0.013     0.846     0.141     3.000
     2.600     3.000     3.000     1.875     0.000     0.001     0.506     0.493     3.000
     3.200     2.400     2.000     2.143     0.000     0.000     0.784     0.216     3.000
     3.000     3.000     2.500     1.500     0.000     0.001     0.709     0.291     3.000
     3.000     2.000     2.000     4.000     0.000     0.000     1.000     0.000     3.000
     4.400     1.400     4.000     2.375     0.000     0.000     0.000     1.000     4.000
     3.000     2.600     2.000     2.375     0.000     0.001     0.937     0.062     3.000
     2.600     3.000     2.000     2.500     0.000     0.017     0.962     0.021     3.000
     2.400     3.200     1.000     2.375     0.000     0.194     0.763     0.043     3.000
     2.200     3.000     2.000     2.000     0.000     0.079     0.721     0.199     3.000
     2.800     2.800     2.000     2.500     0.000     0.004     0.971     0.025     3.000
     2.200     2.600     1.250     1.750     0.000     0.156     0.422     0.422     4.000
     3.400     3.000     2.000     2.625     0.000     0.000     0.995     0.005     3.000
     3.800     2.800     2.000     3.000     0.000     0.000     0.999     0.001     3.000
     2.000     2.000     2.000     2.000     0.000     0.220     0.188     0.592     4.000
     3.000     2.000     3.000     1.857     0.000     0.001     0.208     0.791     4.000
     4.400     2.800     2.250     1.625     0.000     0.000     0.193     0.807     4.000
     2.800     4.000     1.000     1.500     0.000     0.012     0.961     0.026     3.000
     1.400     2.000     2.000     3.750     0.000     0.980     0.020     0.000     2.000
     3.400     4.000     2.000     1.750     0.000     0.000     0.939     0.061     3.000
     2.800     2.800     1.250     2.750     0.000     0.006     0.984     0.010     3.000
     2.200     3.000     2.000     2.250     0.000     0.103     0.780     0.118     3.000
     2.800     3.800     2.500     1.750     0.000     0.000     0.629     0.371     3.000
     2.400     2.800     3.000     2.375     0.000     0.013     0.811     0.176     3.000
     2.000     2.400     3.500     2.625     0.000     0.171     0.645     0.184     3.000
     3.000     2.400     3.000     3.000     0.000     0.000     0.986     0.013     3.000
     2.800     3.000     2.000     3.125     0.000     0.009     0.990     0.000     3.000
     3.000     1.600     2.750     2.250     0.000     0.000     0.125     0.875     4.000
     2.800     2.400     3.000     2.286     0.000     0.003     0.678     0.319     3.000
     3.000     1.400     2.250     2.625     0.000     0.000     0.086     0.914     4.000
     2.800     2.800     1.750     2.875     0.000     0.005     0.991     0.004     3.000
     2.200     2.600     2.000     2.000     0.000     0.131     0.593     0.276     3.000
     2.600     3.200     3.000     2.750     0.000     0.003     0.978     0.020     3.000
     2.000     2.200     3.000     2.000     0.000     0.294     0.308     0.398     4.000
     2.200     2.000     1.000     2.000     0.000     0.004     0.046     0.950     4.000
     3.600     2.600     3.500     2.250     0.000     0.000     0.109     0.891     4.000
     3.200     3.000     1.000     2.000     0.000     0.000     0.970     0.030     3.000
     3.200     3.000     1.500     1.750     0.000     0.000     0.948     0.051     3.000
     2.000     2.600     2.750     2.000     0.000     0.119     0.480     0.400     3.000
     3.200     2.600     2.000     2.625     0.000     0.000     0.978     0.022     3.000
     2.200     2.000     3.000     2.000     0.000     0.231     0.304     0.465     4.000
     3.400     4.000     2.500     2.750     0.000     0.000     0.998     0.002     3.000
     2.000     2.600     2.500     1.750     0.000     0.165     0.442     0.392     3.000
     2.800     3.000     2.000     2.000     0.000     0.004     0.917     0.079     3.000
     3.400     3.800     1.500     2.000     0.000     0.000     0.994     0.006     3.000
     3.800     3.000     1.000     1.000     0.951     0.000     0.048     0.001     1.000
     3.400     3.000     3.000     2.375     0.000     0.000     0.806     0.194     3.000
     2.600     3.400     1.750     2.875     0.000     0.057     0.942     0.001     3.000
     3.000     3.800     2.000     2.000     0.000     0.000     0.961     0.039     3.000
     2.600     3.000     3.000     2.000     0.000     0.001     0.585     0.414     3.000
     3.000     3.000     2.000     3.000     0.000     0.001     0.998     0.001     3.000
     1.600     1.000     4.000     2.000     0.000     0.996     0.000     0.004     2.000
     2.200     2.800     2.000     3.000     0.000     0.292     0.703     0.005     3.000
     2.600     2.800     2.000     2.750     0.000     0.020     0.970     0.010     3.000
     4.000     4.000     1.000     1.750     0.000     0.000     0.998     0.002     3.000
     4.000     4.000     1.000     1.625     0.000     0.000     0.998     0.002     3.000
     3.400     3.800     2.000     3.000     0.000     0.000     1.000     0.000     3.000
     3.000     3.000     1.750     2.750     0.000     0.001     0.996     0.003     3.000
     3.400     3.400     2.000     1.571     0.000     0.000     0.917     0.083     3.000
     3.000     3.000     2.000     2.000     0.000     0.001     0.932     0.067     3.000
     2.200     3.000     2.000     3.000     0.000     0.317     0.680     0.003     3.000
     3.000     3.000     2.000         *     0.044     0.001     0.910     0.045     3.000
     3.400     4.000     1.000     1.125     0.523     0.000     0.474     0.003     1.000
     2.500     3.000     2.000     2.000     0.000     0.022     0.860     0.118     3.000
     2.400     3.000     2.000     2.000     0.000     0.036     0.825     0.140     3.000
     3.600     4.000     1.500     3.000     0.000     0.000     1.000     0.000     3.000
     3.400     3.600     1.000     1.625     0.000     0.000     0.992     0.008     3.000
     3.400     3.000     2.500     1.875     0.000     0.000     0.756     0.244     3.000
     3.000     2.600     2.000     3.000     0.000     0.001     0.997     0.003     3.000
         *     2.200     2.500     2.250     0.000     0.189     0.456     0.355     3.000
     2.800     3.000     2.750     1.750     0.000     0.001     0.623     0.376     3.000
     3.000     2.800     2.250     1.375     0.000     0.002     0.798     0.200     3.000
     4.000     3.600     1.000     2.250     0.000     0.000     0.999     0.001     3.000
     3.400     4.000     1.000     1.500     0.000     0.000     0.994     0.006     3.000
     3.000     2.800     2.000     2.000     0.000     0.001     0.901     0.098     3.000
     3.800     4.000     4.000     1.375     0.000     0.000     0.000     1.000     4.000
     3.200     3.000     2.000     2.000     0.000     0.000     0.937     0.062     3.000
     3.600     4.000     2.000     1.000     0.928     0.000     0.061     0.011     1.000
         *     3.800     1.000     1.500     0.000     0.015     0.941     0.044     3.000
     2.600     3.000     3.000     2.500     0.000     0.003     0.911     0.086     3.000
     3.200     4.000     1.000     1.000     0.754     0.000     0.244     0.002     1.000
     2.800     4.000     1.000     1.250     0.002     0.010     0.961     0.027     3.000
     2.200     3.600     2.500     1.250     0.000     0.000     0.344     0.656     4.000
     2.200     2.800     1.250     1.750     0.000     0.183     0.505     0.311     3.000
     4.800     4.000     1.000     1.125     0.976     0.000     0.024     0.000     1.000
     3.600     3.400     1.000     1.375     0.000     0.000     0.989     0.011     3.000
     2.600     3.000     2.000     1.750     0.000     0.013     0.845     0.142     3.000
     1.800     2.400     3.500     1.750     0.000     0.098     0.203     0.699     4.000
     3.200     3.400     2.500     1.500     0.000     0.000     0.674     0.326     3.000
     3.200     3.800     2.500     3.500     0.000     0.001     0.999     0.000     3.000
     3.200     3.200     2.000     2.250     0.000     0.000     0.980     0.019     3.000
     2.200     3.000     2.000     2.000     0.000     0.079     0.721     0.199     3.000
     2.000     1.600     1.000     2.750     0.000     0.000     0.005     0.995     4.000
     2.400     3.000     2.000     2.000     0.000     0.036     0.825     0.140     3.000
     1.600     1.000     2.000     2.250     0.000     0.008     0.002     0.990     4.000
     1.000     2.750     2.000     2.000     0.000     0.061     0.023     0.916     4.000
     2.600     2.200     1.500     1.875     0.000     0.009     0.449     0.541     4.000
     3.800     3.000     3.000     2.500     0.000     0.000     0.798     0.202     3.000
     3.000     2.750     2.000     1.125     0.474     0.003     0.468     0.055     1.000
     2.800     3.400     1.000     2.125     0.000     0.020     0.964     0.017     3.000
     3.000     3.000     1.500     1.625     0.000     0.002     0.933     0.064     3.000
     1.400     1.600     4.000     2.375     0.000     0.955     0.012     0.033     2.000
     2.600     3.000     1.250     1.000     0.893     0.011     0.092     0.004     1.000
     1.600     2.600     2.000     2.375     0.000     0.521     0.193     0.286     2.000
     2.400     2.800     1.750     1.875     0.000     0.060     0.752     0.188     3.000
     3.000     2.800     2.500     2.125     0.000     0.001     0.856     0.143     3.000
     2.600     2.200     2.000     3.000     0.000     0.008     0.964     0.028     3.000
     3.200     3.200     1.750     1.875     0.000     0.000     0.961     0.039     3.000
     3.600     3.000     2.000     1.000     0.936     0.000     0.056     0.007     1.000
     2.000     3.000     3.000     3.500     0.000     0.474     0.526     0.000     3.000
     2.800     3.000     2.500     1.500     0.000     0.002     0.713     0.285     3.000
     2.250     3.200     3.000     1.875     0.000     0.001     0.382     0.617     4.000
     1.000     1.000     1.000     2.000     0.000     0.000     0.000     1.000     4.000
     2.800     3.000     2.000     2.125     0.000     0.004     0.937     0.059     3.000
     2.800     2.400     2.250     2.000     0.000     0.004     0.719     0.276     3.000
     1.000     1.000     4.000     4.000     0.000     1.000     0.000     0.000     2.000
     3.000     4.000     1.000         *     0.128     0.010     0.854     0.007     3.000
     2.800     4.000     1.000     2.250     0.000     0.044     0.952     0.004     3.000
     1.000     1.000     4.000     3.875     0.000     1.000     0.000     0.000     2.000
     3.800     3.000     1.000     2.625     0.000     0.000     0.998     0.002     3.000
     3.200     3.800     1.750     2.143     0.000     0.000     0.991     0.009     3.000
     2.400     2.800     1.500     2.875     0.000     0.118     0.871     0.011     3.000
     1.200     1.800     3.250     2.875     0.000     0.964     0.020     0.017     2.000
     3.200     4.000     1.000     1.375     0.000     0.001     0.990     0.009     3.000
     2.000     3.400     1.000     1.125     0.712     0.090     0.143     0.055     1.000
     3.000     4.000     2.000     2.000     0.000     0.000     0.956     0.044     3.000
     1.400     2.800     1.250     1.625     0.000     0.207     0.045     0.748     4.000
     3.600     3.800     2.000     2.000     0.000     0.000     0.977     0.023     3.000
     2.600     3.200     2.250     1.250     0.000     0.006     0.793     0.201     3.000
     4.000     4.000     1.000     1.375     0.000     0.000     0.997     0.003     3.000
     3.400     3.200     2.000     1.750     0.000     0.000     0.923     0.077     3.000
     1.000     1.000     4.000     2.125     0.000     0.999     0.000     0.001     2.000
     2.000     4.000     1.000     2.250     0.000     0.575     0.348     0.078     2.000
     2.800     2.000     2.500     1.750     0.000     0.008     0.374     0.619     4.000
     3.000     3.000     4.000     3.000     0.000     0.000     0.909     0.091     3.000
     3.000     3.000     2.000     2.000     0.000     0.001     0.932     0.067     3.000
     2.000     2.600     3.000     1.750     0.000     0.071     0.378     0.551     4.000
     2.600     3.400     1.000     2.125     0.000     0.068     0.902     0.031     3.000
     3.200     3.800     1.000     2.750     0.000     0.005     0.994     0.000     3.000
     1.400     2.000     3.000     2.500     0.000     0.820     0.066     0.114     2.000
     2.000     1.800     3.000     4.000     0.000     0.761     0.239     0.000     2.000
     3.600     3.400     2.000     1.000     0.922     0.000     0.070     0.007     1.000
     3.800     3.400     1.000     1.625     0.000     0.000     0.991     0.009     3.000
     3.000     3.000     2.500     3.500     0.000     0.002     0.998     0.000     3.000
     1.400     2.200     2.500     2.750     0.000     0.837     0.083     0.080     2.000
     3.800     2.800     2.500     3.000     0.000     0.000     0.997     0.003     3.000
     3.000     2.000     1.250     1.625     0.000     0.000     0.275     0.725     4.000
     3.000     3.000     2.000     2.000     0.000     0.001     0.932     0.067     3.000
     1.600     2.600     2.500     1.500     0.000     0.282     0.243     0.475     4.000
     3.000     2.800     2.000     2.000     0.000     0.001     0.901     0.098     3.000
     3.000     2.400     2.500     2.750     0.000     0.000     0.966     0.034     3.000
     3.000     2.600     2.500     2.625     0.000     0.001     0.966     0.033     3.000
     3.000     4.000     2.750     1.250     0.000     0.000     0.143     0.857     4.000
     1.400     3.000     4.000     1.750     0.000     0.000     0.011     0.989     4.000
     2.800     3.000     1.250     2.875     0.000     0.012     0.986     0.002     3.000
     2.600     2.800     2.750     1.500     0.000     0.007     0.578     0.415     3.000
     2.600     4.000     2.000     2.000     0.000     0.001     0.891     0.107     3.000
     2.000     2.400     2.750     1.750     0.000     0.233     0.362     0.405     4.000
     2.600     2.200     2.000     2.375     0.000     0.010     0.716     0.275     3.000
     3.000     3.000     1.000     1.500     0.000     0.004     0.943     0.053     3.000
     2.600     3.000     2.000     1.250     0.000     0.022     0.851     0.127     3.000
     1.600     1.800     2.500     1.500     0.000     0.910     0.023     0.067     2.000
     3.400     3.000     2.500     2.625     0.000     0.000     0.987     0.013     3.000
     4.600     4.000     1.000     1.000     0.983     0.000     0.017     0.000     1.000
     3.200     3.000     2.000     2.000     0.000     0.000     0.937     0.062     3.000
     1.800     1.200     3.000     2.000     0.000     0.817     0.014     0.169     2.000
     1.800     2.600     2.000     2.250     0.000     0.391     0.313     0.296     2.000
     1.000     2.400     2.250     4.000     0.000     0.999     0.001     0.000     2.000
     1.600     3.000     1.500     1.125     0.747     0.094     0.067     0.093     1.000
     1.000     2.400     2.750     4.000     0.000     0.999     0.001     0.000     2.000
     3.000     2.800     3.000     2.625     0.000     0.000     0.947     0.052     3.000
     3.000     4.000     2.000     1.000     0.862     0.000     0.113     0.025     1.000
     3.000     3.000     2.750     2.500     0.000     0.000     0.957     0.043     3.000
     3.400     3.600     1.250     2.500     0.000     0.000     0.999     0.001     3.000
     2.800     3.000     2.500     1.875     0.000     0.002     0.792     0.206     3.000
     2.600     2.800     3.000     2.375     0.000     0.004     0.836     0.160     3.000
     2.250     2.400     2.500     3.125     0.000     0.177     0.817     0.006     3.000
     2.600     3.000         *     2.000     0.000     0.013     0.812     0.174     3.000
         *     2.500         *         *     0.044     0.129     0.589     0.238     3.000
     1.800     2.400     2.500     2.125     0.000     0.371     0.295     0.334     2.000
     2.600     2.500     2.500     2.250     0.000     0.013     0.808     0.179     3.000
     3.600     3.800     2.000     2.000     0.000     0.000     0.977     0.023     3.000
     2.800     3.000     2.750     3.250     0.000     0.004     0.995     0.000     3.000
     3.000     3.000     2.000     1.000     0.873     0.001     0.118     0.009     1.000
     2.600     4.000     1.000     2.125     0.000     0.094     0.892     0.014     3.000
     1.800     3.000         *         *     0.076     0.329     0.304     0.291     2.000
     2.200     2.800     2.500     3.125     0.000     0.230     0.768     0.002     3.000
     3.600     4.000     4.000     1.286     0.000     0.000     0.000     1.000     4.000
     1.000     2.600     1.000     2.500     0.000     0.062     0.002     0.936     4.000
     2.000     3.400     3.000     2.375     0.000     0.004     0.611     0.385     3.000
     2.200     2.400     2.750     1.750     0.000     0.131     0.455     0.414     3.000
     2.000     2.600     2.250     1.875     0.000     0.205     0.445     0.350     3.000
     2.200     1.800     2.000     2.375     0.000     0.039     0.219     0.742     4.000
     2.200     3.400     2.500     2.625     0.000     0.033     0.933     0.034     3.000
     3.400     4.000     2.000     2.500     0.000     0.000     0.998     0.002     3.000
     2.600     2.800     2.250     1.375     0.000     0.022     0.774     0.203     3.000
     3.000     3.400     2.000     2.000     0.000     0.001     0.958     0.042     3.000
     5.000     2.000     2.500     2.375     0.000     0.000     0.001     0.999     4.000
     1.400     2.200     2.000     2.000     0.000     0.428     0.050     0.522     4.000
     4.000     3.000     2.000     3.000     0.000     0.000     0.999     0.001     3.000
     1.800     1.200     1.250     2.125     0.000     0.000     0.000     1.000     4.000
     1.000     1.000     1.250     2.875     0.000     0.000     0.000     1.000     4.000
     3.200     2.400     2.000     2.286     0.000     0.000     0.841     0.159     3.000
     2.600     2.800     1.750     2.000     0.000     0.019     0.857     0.124     3.000
     2.600     3.000     1.750     2.500     0.000     0.023     0.957     0.020     3.000
     3.600     3.000     1.000     1.750     0.000     0.000     0.970     0.030     3.000
     2.000     2.000     2.000     2.000     0.000     0.220     0.188     0.592     4.000
     4.000     3.200     1.000     1.000     0.955     0.000     0.045     0.001     1.000
     2.600     3.000     2.000     2.375     0.000     0.015     0.949     0.035     3.000
     1.000     3.000     2.000     1.000     0.964     0.001     0.003     0.032     1.000
     4.200     2.800     2.000     3.000     0.000     0.000     0.998     0.002     3.000
     3.000     3.000     2.000     2.000     0.000     0.001     0.932     0.067     3.000
     2.600     3.000     2.000     2.000     0.000     0.013     0.885     0.102     3.000
     3.400     3.200     1.750     1.750     0.000     0.000     0.955     0.045     3.000
     3.000     3.000     2.000     2.000     0.000     0.001     0.932     0.067     3.000
         *     3.400         *         *     0.093     0.030     0.741     0.136     3.000
     3.000     3.000     2.000     2.000     0.000     0.001     0.932     0.067     3.000
     3.000     3.000     2.000     2.750     0.000     0.001     0.996     0.003     3.000
     3.000     3.000     2.000     2.625     0.000     0.001     0.993     0.006     3.000
     3.800     3.000     2.000     1.625     0.000     0.000     0.824     0.176     3.000
     3.000     3.000     1.000     2.625     0.000     0.002     0.992     0.006     3.000
     3.000     3.000     2.000     1.125     0.424     0.002     0.523     0.051     3.000
     2.200     2.400     1.000     2.250     0.000     0.043     0.253     0.704     4.000
     2.000     3.000     2.000     2.375     0.000     0.233     0.644     0.123     3.000
