     2.000     3.000     1.000     2.000     0.000     0.030     0.000     0.970     0.000     4.000
     1.000     2.200     2.500     2.286     0.000     0.713     0.003     0.272     0.013     2.000
     1.000     1.200     1.000     3.500     0.000     0.000     0.999     0.001     0.000     3.000
     2.400     3.600     2.000     1.875     0.000     0.232     0.000     0.765     0.002     4.000
     1.000     2.000     3.000     3.000     0.000     0.935     0.017     0.016     0.032     2.000
     1.000     1.000     4.000     4.000     0.000     0.936     0.000     0.000     0.064     2.000
     2.600     2.200     2.000     1.875     0.000     0.570     0.000     0.430     0.000     2.000
     4.000     3.000     2.250     1.000     0.000     0.521     0.000     0.479     0.000     2.000
         *     2.400         *         *     0.006     0.515     0.036     0.421     0.021     2.000
     3.800     3.600     1.000     1.000     0.000     0.968     0.000     0.032     0.000     2.000
     2.800     4.000     1.000     2.000     0.000     0.089     0.000     0.911     0.000     4.000
     3.000     4.000     1.000     1.000     0.000     0.491     0.000     0.502     0.007     4.000
     3.000     3.000     2.000     1.875     0.000     0.752     0.000     0.246     0.002     2.000
     3.000     2.600     2.000     2.000     0.000     0.623     0.000     0.377     0.000     2.000
     2.800     3.000     2.000     3.125     0.000     0.422     0.000     0.578     0.000     4.000
     2.600     2.800     2.000     2.000     0.000     0.717     0.000     0.281     0.002     2.000
     4.000     3.400     3.000     2.000     0.000     0.061     0.000     0.608     0.331     4.000
     2.000     2.600     1.750     2.625     0.006     0.385     0.000     0.608     0.001     4.000
     3.200     3.000     1.000     1.000     0.000     0.784     0.000     0.216     0.000     2.000
     3.000     2.400     2.000     2.375     0.004     0.401     0.000     0.595     0.000     4.000
     2.200     2.600     1.000     1.000     0.000     0.130     0.000     0.870     0.000     4.000
     2.500     2.600     2.000     2.125     0.000     0.694     0.000     0.306     0.001     2.000
     3.400     3.800     2.000     2.625     0.000     0.432     0.000     0.568     0.000     4.000
     2.600     3.200     1.000     3.000     0.000     0.053     0.000     0.947     0.000     4.000
     3.000     3.000     2.000     2.000     0.000     0.731     0.000     0.266     0.002     2.000
     2.800     3.000     2.000     1.750     0.000     0.757     0.000     0.241     0.002     2.000
     3.000     3.000     1.000     2.000     0.000     0.419     0.000     0.580     0.000     4.000
     2.800     3.000     2.000     2.250     0.000     0.684     0.000     0.315     0.001     2.000
         *     2.800         *         *     0.001     0.504     0.011     0.448     0.035     2.000
     2.800     2.600     1.750     1.000     0.000     0.718     0.000     0.282     0.000     2.000
     2.000     3.000     2.250     1.625     0.000     0.468     0.000     0.511     0.021     4.000
         *     2.200         *         *     0.013     0.509     0.063     0.399     0.016     2.000
     4.000     1.000     2.000     2.750     0.000     0.000     0.004     0.996     0.000     4.000
     1.400     2.200     1.500     1.000     0.000     0.049     0.000     0.951     0.000     4.000
     3.000     2.800     2.000     3.143     0.000     0.336     0.000     0.664     0.000     4.000
     1.400     1.600     3.500     2.500     0.000     0.993     0.000     0.007     0.000     2.000
     2.400     2.400     2.000     2.000     0.000     0.681     0.000     0.319     0.000     2.000
     3.000     3.000     2.000     2.750     0.000     0.528     0.000     0.472     0.000     2.000
     2.800     2.600     2.250     3.000     0.000     0.506     0.001     0.493     0.000     2.000
     3.400     1.200     3.000     2.250     0.000     0.000     0.037     0.963     0.000     4.000
     2.000     3.000     2.000     2.000     0.000     0.388     0.000     0.598     0.013     4.000
     3.400     4.000     2.500     1.429     0.000     0.324     0.000     0.346     0.330     4.000
     3.200     3.000     1.750     1.750     0.000     0.756     0.000     0.244     0.000     2.000
     3.200     3.000     2.000     2.000     0.000     0.710     0.000     0.288     0.002     2.000
     2.600     2.200     2.000     2.375     0.000     0.495     0.001     0.504     0.000     4.000
     3.600     2.800     1.000     2.375     0.000     0.170     0.000     0.830     0.000     4.000
     3.400     2.000     2.750     3.625     0.000     0.003     0.005     0.991     0.000     4.000
     2.800     3.000     2.000     2.375     0.000     0.658     0.000     0.341     0.000     2.000
     1.000     1.000     3.250     2.625     0.000     0.996     0.000     0.004     0.000     2.000
     2.200     3.400     1.250     3.625     0.000     0.008     0.000     0.992     0.000     4.000
     2.600     3.000     2.000     2.750     0.000     0.551     0.000     0.449     0.000     2.000
     2.600     4.000     2.000     1.000     0.000     0.070     0.000     0.554     0.376     4.000
     2.800     3.000     2.000     1.875     0.000     0.742     0.000     0.255     0.003     2.000
         *         *     2.000     1.250     0.006     0.627     0.004     0.348     0.015     2.000
     2.200     2.600     2.000     1.000     0.000     0.622     0.000     0.378     0.000     2.000
     2.200     2.800     2.000     2.000     0.000     0.620     0.000     0.376     0.004     2.000
     3.000     2.600     2.000     2.000     0.000     0.623     0.000     0.377     0.000     2.000
     2.250     3.200     2.000     2.000     0.000     0.426     0.000     0.567     0.008     4.000
     1.000     1.600     1.750         *     0.015     0.013     0.910     0.062     0.000     3.000
     2.600     1.000     1.500     2.375     0.000     0.000     0.947     0.053     0.000     3.000
     1.600     2.400     2.000     2.000     0.000     0.484     0.000     0.515     0.001     4.000
     3.500     2.800     2.250     2.000     0.000     0.460     0.000     0.538     0.001     4.000
     3.400     2.800     1.750     2.125     0.000     0.505     0.000     0.495     0.000     2.000
     1.800     3.000         *     2.500     0.000     0.273     0.000     0.723     0.004     4.000
     3.000     3.000     2.000     1.875     0.000     0.752     0.000     0.246     0.002     2.000
     2.400     2.800     2.750     2.375     0.000     0.776     0.000     0.190     0.034     2.000
     4.800     2.800     1.500     2.500     0.000     0.001     0.000     0.999     0.000     4.000
     2.800     2.800     2.000     1.375     0.000     0.779     0.000     0.221     0.000     2.000
     2.600     2.000     1.000     1.750     0.000     0.050     0.000     0.950     0.000     4.000
     3.000     3.000     4.000     2.000     0.000     0.001     0.000     0.010     0.989     5.000
     2.800     2.600     2.000     2.000     0.000     0.680     0.000     0.320     0.000     2.000
     1.400     2.000     2.750     2.125     0.000     0.929     0.002     0.069     0.000     2.000
         *         *     1.000         *     0.000     0.353     0.041     0.606     0.000     4.000
     3.000     2.800     2.000     2.000     0.000     0.699     0.000     0.301     0.001     2.000
     2.600     2.000     2.750     2.750     0.000     0.393     0.307     0.298     0.002     2.000
     2.600     3.000     3.000     1.875     0.000     0.496     0.000     0.203     0.301     2.000
     3.200     2.400     2.000     2.143     0.000     0.334     0.000     0.666     0.000     4.000
     3.000     3.000     2.500     1.500     0.000     0.759     0.000     0.239     0.002     2.000
     3.000     2.000     2.000     4.000     0.000     0.008     0.003     0.989     0.000     4.000
     4.400     1.400     4.000     2.375     0.000     0.000     0.000     1.000     0.000     4.000
     3.000     2.600     2.000     2.375     0.000     0.528     0.000     0.471     0.001     2.000
     2.600     3.000     2.000     2.500     0.000     0.613     0.000     0.387     0.000     2.000
     2.400     3.200     1.000     2.375     0.000     0.074     0.000     0.925     0.000     4.000
     2.200     3.000     2.000     2.000     0.000     0.524     0.000     0.466     0.010     2.000
     2.800     2.800     2.000     2.500     0.000     0.622     0.000     0.377     0.000     2.000
     2.200     2.600     1.250     1.750     0.000     0.223     0.000     0.777     0.000     4.000
     3.400     3.000     2.000     2.625     0.000     0.429     0.000     0.571     0.000     4.000
     3.800     2.800     2.000     3.000     0.000     0.050     0.000     0.950     0.000     4.000
     2.000     2.000     2.000     2.000     0.000     0.608     0.001     0.391     0.000     2.000
     3.000     2.000     3.000     1.857     0.000     0.195     0.076     0.729     0.000     4.000
     4.400     2.800     2.250     1.625     0.000     0.031     0.000     0.969     0.000     4.000
     2.800     4.000     1.000     1.500     0.000     0.154     0.000     0.846     0.000     4.000
     1.400     2.000     2.000     3.750     0.000     0.018     0.964     0.018     0.000     3.000
     3.400     4.000     2.000     1.750     0.000     0.645     0.000     0.355     0.000     2.000
     2.800     2.800     1.250     2.750     0.000     0.205     0.000     0.795     0.000     4.000
     2.200     3.000     2.000     2.250     0.000     0.511     0.000     0.486     0.003     2.000
     2.800     3.800     2.500     1.750     0.000     0.313     0.000     0.664     0.023     4.000
     2.400     2.800     3.000     2.375     0.000     0.726     0.000     0.174     0.100     2.000
     2.000     2.400     3.500     2.625     0.000     0.682     0.010     0.043     0.265     2.000
     3.000     2.400     3.000     3.000     0.000     0.241     0.241     0.509     0.008     4.000
     2.800     3.000     2.000     3.125     0.000     0.422     0.000     0.578     0.000     4.000
     3.000     1.600     2.750     2.250     0.000     0.020     0.435     0.545     0.000     4.000
     2.800     2.400     3.000     2.286     0.000     0.614     0.018     0.352     0.016     2.000
     3.000     1.400     2.250     2.625     0.000     0.002     0.461     0.536     0.000     4.000
     2.800     2.800     1.750     2.875     0.000     0.406     0.000     0.594     0.000     4.000
     2.200     2.600     2.000     2.000     0.000     0.670     0.000     0.329     0.001     2.000
     2.600     3.200     3.000     2.750     0.000     0.579     0.000     0.421     0.000     2.000
     2.000     2.200     3.000     2.000     0.000     0.915     0.001     0.084     0.000     2.000
     2.200     2.000     1.000     2.000     0.000     0.038     0.000     0.962     0.000     4.000
     3.600     2.600     3.500     2.250     0.000     0.015     0.055     0.714     0.217     4.000
     3.200     3.000     1.000     2.000     0.000     0.479     0.000     0.521     0.000     4.000
     3.200     3.000     1.500     1.750     0.000     0.728     0.000     0.272     0.000     2.000
     2.000     2.600     2.750     2.000     0.000     0.832     0.000     0.152     0.016     2.000
     3.200     2.600     2.000     2.625     0.118     0.292     0.000     0.589     0.000     4.000
     2.200     2.000     3.000     2.000     0.000     0.863     0.008     0.130     0.000     2.000
     3.400     4.000     2.500     2.750     0.000     0.181     0.000     0.819     0.000     4.000
     2.000     2.600     2.500     1.750     0.000     0.783     0.000     0.216     0.001     2.000
     2.800     3.000     2.000     2.000     0.000     0.726     0.000     0.271     0.003     2.000
     3.400     3.800     1.500     2.000     0.000     0.722     0.000     0.278     0.000     2.000
     3.800     3.000     1.000     1.000     0.000     0.856     0.000     0.144     0.000     2.000
     3.400     3.000     3.000     2.375     0.000     0.259     0.000     0.655     0.087     4.000
     2.600     3.400     1.750     2.875     0.000     0.255     0.000     0.745     0.000     4.000
     3.000     3.800     2.000     2.000     0.000     0.487     0.000     0.513     0.000     4.000
     2.600     3.000     3.000     2.000     0.000     0.496     0.000     0.200     0.304     2.000
     3.000     3.000     2.000     3.000     0.000     0.430     0.000     0.570     0.000     4.000
     1.600     1.000     4.000     2.000     0.996     0.004     0.000     0.000     0.000     1.000
     2.200     2.800     2.000     3.000     0.000     0.491     0.000     0.509     0.000     4.000
     2.600     2.800     2.000     2.750     0.000     0.580     0.000     0.420     0.000     2.000
     4.000     4.000     1.000     1.750     0.000     0.935     0.000     0.065     0.000     2.000
     4.000     4.000     1.000     1.625     0.000     0.950     0.000     0.050     0.000     2.000
     3.400     3.800     2.000     3.000     0.000     0.269     0.000     0.731     0.000     4.000
     3.000     3.000     1.750     2.750     0.000     0.460     0.000     0.540     0.000     4.000
     3.400     3.400     2.000     1.571     0.000     0.815     0.000     0.177     0.008     2.000
     3.000     3.000     2.000     2.000     0.000     0.731     0.000     0.266     0.002     2.000
     2.200     3.000     2.000     3.000     0.000     0.394     0.000     0.606     0.000     4.000
     3.000     3.000     2.000         *     0.001     0.693     0.000     0.305     0.001     2.000
     3.400     4.000     1.000     1.125     0.000     0.870     0.000     0.129     0.001     2.000
     2.500     3.000     2.000     2.000     0.000     0.664     0.000     0.330     0.006     2.000
     2.400     3.000     2.000     2.000     0.000     0.627     0.000     0.366     0.007     2.000
     3.600     4.000     1.500     3.000     0.000     0.246     0.000     0.754     0.000     4.000
     3.400     3.600     1.000     1.625     0.000     0.815     0.000     0.185     0.000     2.000
     3.400     3.000     2.500     1.875     0.000     0.583     0.000     0.400     0.017     2.000
     3.000     2.600     2.000     3.000     0.000     0.317     0.000     0.683     0.000     4.000
         *     2.200     2.500     2.250     0.000     0.682     0.006     0.311     0.001     2.000
     2.800     3.000     2.750     1.750     0.000     0.684     0.000     0.249     0.067     2.000
     3.000     2.800     2.250     1.375     0.000     0.775     0.000     0.225     0.000     2.000
     4.000     3.600     1.000     2.250     0.000     0.715     0.000     0.285     0.000     2.000
     3.400     4.000     1.000     1.500     0.000     0.795     0.000     0.205     0.000     2.000
     3.000     2.800     2.000     2.000     0.000     0.699     0.000     0.301     0.001     2.000
     3.800     4.000     4.000     1.375     0.000     0.000     0.000     0.000     1.000     5.000
     3.200     3.000     2.000     2.000     0.000     0.710     0.000     0.288     0.002     2.000
     3.600     4.000     2.000     1.000     0.000     0.683     0.000     0.117     0.200     2.000
         *     3.800     1.000     1.500     0.000     0.632     0.000     0.368     0.000     2.000
     2.600     3.000     3.000     2.500     0.000     0.691     0.000     0.292     0.017     2.000
     3.200     4.000     1.000     1.000     0.000     0.745     0.000     0.251     0.004     2.000
     2.800     4.000     1.000     1.250     0.000     0.188     0.000     0.810     0.002     4.000
     2.200     3.600     2.500     1.250     0.000     0.064     0.000     0.463     0.473     5.000
     2.200     2.800     1.250     1.750     0.000     0.208     0.000     0.792     0.000     4.000
     4.800     4.000     1.000     1.125     0.000     0.993     0.000     0.007     0.000     2.000
     3.600     3.400     1.000     1.375     0.000     0.896     0.000     0.104     0.000     2.000
     2.600     3.000     2.000     1.750     0.000     0.717     0.000     0.280     0.003     2.000
     1.800     2.400     3.500     1.750     0.000     0.901     0.000     0.098     0.001     2.000
     3.200     3.400     2.500     1.500     0.000     0.613     0.000     0.247     0.140     2.000
     3.200     3.800     2.500     3.500     0.000     0.096     0.000     0.904     0.000     4.000
     3.200     3.200     2.000     2.250     0.000     0.675     0.000     0.324     0.000     2.000
     2.200     3.000     2.000     2.000     0.000     0.524     0.000     0.466     0.010     2.000
     2.000     1.600     1.000     2.750     0.000     0.005     0.112     0.884     0.000     4.000
     2.400     3.000     2.000     2.000     0.000     0.627     0.000     0.366     0.007     2.000
     1.600     1.000     2.000     2.250     0.000     0.012     0.924     0.063     0.000     3.000
     1.000     2.750     2.000     2.000     0.000     0.024     0.000     0.955     0.021     4.000
     2.600     2.200     1.500     1.875     0.000     0.315     0.000     0.685     0.000     4.000
     3.800     3.000     3.000     2.500     0.000     0.056     0.000     0.921     0.023     4.000
     3.000     2.750     2.000     1.125     0.000     0.783     0.000     0.217     0.000     2.000
     2.800     3.400     1.000     2.125     0.000     0.267     0.000     0.733     0.000     4.000
     3.000     3.000     1.500     1.625     0.000     0.731     0.000     0.269     0.000     2.000
     1.400     1.600     4.000     2.375     0.000     0.995     0.000     0.005     0.000     2.000
     2.600     3.000     1.250     1.000     0.000     0.537     0.000     0.463     0.000     2.000
     1.600     2.600     2.000     2.375     0.000     0.395     0.000     0.597     0.009     4.000
     2.400     2.800     1.750     1.875     0.000     0.596     0.000     0.403     0.001     2.000
     3.000     2.800     2.500     2.125     0.000     0.678     0.000     0.310     0.012     2.000
     2.600     2.200     2.000     3.000     0.000     0.332     0.028     0.640     0.000     4.000
     3.200     3.200     1.750     1.875     0.000     0.761     0.000     0.238     0.001     2.000
     3.600     3.000     2.000     1.000     0.000     0.803     0.000     0.197     0.000     2.000
     2.000     3.000     3.000     3.500     0.000     0.307     0.558     0.135     0.000     3.000
     2.800     3.000     2.500     1.500     0.000     0.767     0.000     0.229     0.004     2.000
     2.250     3.200     3.000     1.875     0.000     0.272     0.000     0.227     0.500     5.000
     1.000     1.000     1.000     2.000     0.000     0.000     0.981     0.019     0.000     3.000
     2.800     3.000     2.000     2.125     0.000     0.706     0.000     0.291     0.002     2.000
     2.800     2.400     2.250     2.000     0.000     0.649     0.000     0.351     0.000     2.000
     1.000     1.000     4.000     4.000     0.000     0.936     0.000     0.000     0.064     2.000
     3.000     4.000     1.000         *     0.000     0.268     0.000     0.731     0.001     4.000
     2.800     4.000     1.000     2.250     0.000     0.063     0.000     0.937     0.000     4.000
     1.000     1.000     4.000     3.875     0.000     0.938     0.000     0.000     0.062     2.000
     3.800     3.000     1.000     2.625     0.000     0.149     0.000     0.851     0.000     4.000
     3.200     3.800     1.750     2.143     0.000     0.573     0.000     0.427     0.000     2.000
     2.400     2.800     1.500     2.875     0.000     0.247     0.000     0.753     0.000     4.000
     1.200     1.800     3.250     2.875     0.000     0.976     0.000     0.006     0.018     2.000
     3.200     4.000     1.000     1.375     0.000     0.655     0.000     0.345     0.000     2.000
     2.000     3.400     1.000     1.125     0.000     0.012     0.000     0.988     0.000     4.000
     3.000     4.000     2.000     2.000     0.000     0.321     0.000     0.679     0.000     4.000
     1.400     2.800     1.250     1.625     0.000     0.006     0.000     0.993     0.000     4.000
     3.600     3.800     2.000     2.000     0.000     0.708     0.000     0.292     0.000     2.000
     2.600     3.200     2.250     1.250     0.000     0.687     0.000     0.309     0.004     2.000
     4.000     4.000     1.000     1.375     0.000     0.971     0.000     0.029     0.000     2.000
     3.400     3.200     2.000     1.750     0.000     0.773     0.000     0.224     0.003     2.000
     1.000     1.000     4.000     2.125     0.985     0.015     0.000     0.000     0.000     1.000
     2.000     4.000     1.000     2.250     0.000     0.000     0.000     1.000     0.000     4.000
     2.800     2.000     2.500     1.750     0.000     0.422     0.006     0.572     0.000     4.000
     3.000     3.000     4.000     3.000     0.000     0.036     0.651     0.312     0.001     3.000
     3.000     3.000     2.000     2.000     0.000     0.731     0.000     0.266     0.002     2.000
     2.000     2.600     3.000     1.750     0.000     0.841     0.000     0.155     0.004     2.000
     2.600     3.400     1.000     2.125     0.000     0.146     0.000     0.854     0.000     4.000
     3.200     3.800     1.000     2.750     0.000     0.183     0.000     0.817     0.000     4.000
     1.400     2.000     3.000     2.500     0.000     0.963     0.005     0.027     0.005     2.000
     2.000     1.800     3.000     4.000     0.000     0.894     0.001     0.105     0.000     2.000
     3.600     3.400     2.000     1.000     0.000     0.888     0.000     0.112     0.000     2.000
     3.800     3.400     1.000     1.625     0.000     0.870     0.000     0.129     0.000     2.000
     3.000     3.000     2.500     3.500     0.000     0.313     0.001     0.686     0.000     4.000
     1.400     2.200     2.500     2.750     0.002     0.768     0.107     0.109     0.014     2.000
     3.800     2.800     2.500     3.000     0.000     0.036     0.000     0.964     0.000     4.000
     3.000     2.000     1.250     1.625     0.000     0.074     0.000     0.926     0.000     4.000
     3.000     3.000     2.000     2.000     0.000     0.731     0.000     0.266     0.002     2.000
     1.600     2.600     2.500     1.500     0.000     0.585     0.000     0.415     0.000     2.000
     3.000     2.800     2.000     2.000     0.000     0.699     0.000     0.301     0.001     2.000
     3.000     2.400     2.500     2.750     0.357     0.244     0.010     0.387     0.002     4.000
     3.000     2.600     2.500     2.625     0.000     0.522     0.001     0.473     0.004     2.000
     3.000     4.000     2.750     1.250     0.000     0.025     0.000     0.111     0.863     5.000
     1.400     3.000     4.000     1.750     0.000     0.008     0.000     0.021     0.972     5.000
     2.800     3.000     1.250     2.875     0.000     0.191     0.000     0.809     0.000     4.000
     2.600     2.800     2.750     1.500     0.000     0.775     0.000     0.225     0.001     2.000
     2.600     4.000     2.000     2.000     0.000     0.091     0.000     0.909     0.000     4.000
     2.000     2.400     2.750     1.750     0.000     0.863     0.000     0.137     0.000     2.000
     2.600     2.200     2.000     2.375     0.000     0.495     0.001     0.504     0.000     4.000
     3.000     3.000     1.000     1.500     0.000     0.590     0.000     0.410     0.000     2.000
     2.600     3.000     2.000     1.250     0.000     0.737     0.000     0.263     0.000     2.000
     1.600     1.800     2.500     1.500     0.000     0.804     0.000     0.196     0.000     2.000
     3.400     3.000     2.500     2.625     0.000     0.379     0.000     0.620     0.000     4.000
     4.600     4.000     1.000     1.000     0.000     0.994     0.000     0.006     0.000     2.000
     3.200     3.000     2.000     2.000     0.000     0.710     0.000     0.288     0.002     2.000
     1.800     1.200     3.000     2.000     0.000     0.818     0.002     0.180     0.000     2.000
     1.800     2.600     2.000     2.250     0.000     0.511     0.000     0.482     0.006     2.000
     1.000     2.400     2.250     4.000     0.000     0.002     0.996     0.002     0.000     3.000
     1.600     3.000     1.500     1.125     0.000     0.020     0.000     0.980     0.000     4.000
     1.000     2.400     2.750     4.000     0.000     0.024     0.972     0.003     0.000     3.000
     3.000     2.800     3.000     2.625     0.000     0.505     0.005     0.464     0.027     2.000
     3.000     4.000     2.000     1.000     0.000     0.285     0.000     0.330     0.385     5.000
     3.000     3.000     2.750     2.500     0.000     0.601     0.000     0.393     0.006     2.000
     3.400     3.600     1.250     2.500     0.000     0.506     0.000     0.494     0.000     2.000
     2.800     3.000     2.500     1.875     0.000     0.736     0.000     0.235     0.029     2.000
     2.600     2.800     3.000     2.375     0.000     0.682     0.000     0.212     0.105     2.000
     2.250     2.400     2.500     3.125     0.000     0.663     0.150     0.186     0.000     2.000
     2.600     3.000         *     2.000     0.000     0.561     0.000     0.324     0.115     2.000
         *     2.500         *         *     0.004     0.515     0.027     0.430     0.024     2.000
     1.800     2.400     2.500     2.125     0.000     0.832     0.000     0.165     0.003     2.000
     2.600     2.500     2.500     2.250     0.000     0.763     0.000     0.233     0.004     2.000
     3.600     3.800     2.000     2.000     0.000     0.708     0.000     0.292     0.000     2.000
     2.800     3.000     2.750     3.250     0.000     0.515     0.006     0.479     0.000     2.000
     3.000     3.000     2.000     1.000     0.000     0.826     0.000     0.174     0.000     2.000
     2.600     4.000     1.000     2.125     0.000     0.025     0.000     0.975     0.000     4.000
     1.800     3.000         *         *     0.000     0.209     0.021     0.721     0.049     4.000
