     3.000     2.400     3.000     3.000     0.996     0.004     1.000
     2.800     3.000     2.000     3.125     1.000     0.000     1.000
     3.000     1.600     2.750     2.250     0.999     0.001     1.000
     2.800     2.400     3.000     2.286     0.992     0.008     1.000
     3.000     1.400     2.250     2.625     1.000     0.000     1.000
     2.800     2.800     1.750     2.875     1.000     0.000     1.000
     2.200     2.600     2.000     2.000     1.000     0.000     1.000
     2.600     3.200     3.000     2.750     0.983     0.017     1.000
     2.000     2.200     3.000     2.000     0.996     0.004     1.000
     2.200     2.000     1.000     2.000     1.000     0.000     1.000
     3.600     2.600     3.500     2.250     0.715     0.285     1.000
     3.200     3.000     1.000     2.000     1.000     0.000     1.000
     3.200     3.000     1.500     1.750     1.000     0.000     1.000
     2.000     2.600     2.750     2.000     0.998     0.002     1.000
     3.200     2.600     2.000     2.625     1.000     0.000     1.000
     2.200     2.000     3.000     2.000     0.997     0.003     1.000
     3.400     4.000     2.500     2.750     0.986     0.014     1.000
     2.000     2.600     2.500     1.750     0.999     0.001     1.000
     2.800     3.000     2.000     2.000     1.000     0.000     1.000
     3.400     3.800     1.500     2.000     1.000     0.000     1.000
     3.800     3.000     1.000     1.000     1.000     0.000     1.000
     3.400     3.000     3.000     2.375     0.956     0.044     1.000
     2.600     3.400     1.750     2.875     1.000     0.000     1.000
     3.000     3.800     2.000     2.000     0.998     0.002     1.000
     2.600     3.000     3.000     2.000     0.966     0.034     1.000
     3.000     3.000     2.000     3.000     1.000     0.000     1.000
     1.600     1.000     4.000     2.000     0.961     0.039     1.000
     2.200     2.800     2.000     3.000     1.000     0.000     1.000
     2.600     2.800     2.000     2.750     1.000     0.000     1.000
     4.000     4.000     1.000     1.750     1.000     0.000     1.000
     4.000     4.000     1.000     1.625     1.000     0.000     1.000
     3.400     3.800     2.000     3.000     0.999     0.001     1.000
     3.000     3.000     1.750     2.750     1.000     0.000     1.000
     3.400     3.400     2.000     1.571     0.998     0.002     1.000
     3.000     3.000     2.000     2.000     1.000     0.000     1.000
     2.200     3.000     2.000     3.000     1.000     0.000     1.000
     3.000     3.000     2.000         *     1.000     0.000     1.000
     3.400     4.000     1.000     1.125     1.000     0.000     1.000
     2.500     3.000     2.000     2.000     1.000     0.000     1.000
     2.400     3.000     2.000     2.000     1.000     0.000     1.000
     3.600     4.000     1.500     3.000     1.000     0.000     1.000
     3.400     3.600     1.000     1.625     1.000     0.000     1.000
     3.400     3.000     2.500     1.875     0.993     0.007     1.000
     3.000     2.600     2.000     3.000     1.000     0.000     1.000
         *     2.200     2.500     2.250     1.000     0.000     1.000
     2.800     3.000     2.750     1.750     0.983     0.017     1.000
     3.000     2.800     2.250     1.375     0.998     0.002     1.000
     4.000     3.600     1.000     2.250     1.000     0.000     1.000
     3.400     4.000     1.000     1.500     1.000     0.000     1.000
     3.000     2.800     2.000     2.000     1.000     0.000     1.000
     3.800     4.000     4.000     1.375     0.003     0.997     2.000
     3.200     3.000     2.000     2.000     1.000     0.000     1.000
     3.600     4.000     2.000     1.000     0.982     0.018     1.000
         *     3.800     1.000     1.500     1.000     0.000     1.000
     2.600     3.000     3.000     2.500     0.984     0.016     1.000
     3.200     4.000     1.000     1.000     1.000     0.000     1.000
     2.800     4.000     1.000     1.250     1.000     0.000     1.000
     2.200     3.600     2.500     1.250     0.982     0.018     1.000
     2.200     2.800     1.250     1.750     1.000     0.000     1.000
     4.800     4.000     1.000     1.125     1.000     0.000     1.000
     3.600     3.400     1.000     1.375     1.000     0.000     1.000
     2.600     3.000     2.000     1.750     1.000     0.000     1.000
     1.800     2.400     3.500     1.750     0.919     0.081     1.000
     3.200     3.400     2.500     1.500     0.977     0.023     1.000
     3.200     3.800     2.500     3.500     0.997     0.003     1.000
     3.200     3.200     2.000     2.250     1.000     0.000     1.000
     2.200     3.000     2.000     2.000     1.000     0.000     1.000
     2.000     1.600     1.000     2.750     1.000     0.000     1.000
     2.400     3.000     2.000     2.000     1.000     0.000     1.000
     1.600     1.000     2.000     2.250     1.000     0.000     1.000
     1.000     2.750     2.000     2.000     1.000     0.000     1.000
     2.600     2.200     1.500     1.875     1.000     0.000     1.000
     3.800     3.000     3.000     2.500     0.946     0.054     1.000
     3.000     2.750     2.000     1.125     0.999     0.001     1.000
     2.800     3.400     1.000     2.125     1.000     0.000     1.000
     3.000     3.000     1.500     1.625     1.000     0.000     1.000
     1.400     1.600     4.000     2.375     0.942     0.058     1.000
     2.600     3.000     1.250     1.000     1.000     0.000     1.000
     1.600     2.600     2.000     2.375     1.000     0.000     1.000
     2.400     2.800     1.750     1.875     1.000     0.000     1.000
     3.000     2.800     2.500     2.125     0.998     0.002     1.000
     2.600     2.200     2.000     3.000     1.000     0.000     1.000
     3.200     3.200     1.750     1.875     1.000     0.000     1.000
     3.600     3.000     2.000     1.000     0.997     0.003     1.000
     2.000     3.000     3.000     3.500     0.998     0.002     1.000
     2.800     3.000     2.500     1.500     0.993     0.007     1.000
     2.250     3.200     3.000     1.875     0.958     0.042     1.000
     1.000     1.000     1.000     2.000     1.000     0.000     1.000
     2.800     3.000     2.000     2.125     1.000     0.000     1.000
     2.800     2.400     2.250     2.000     1.000     0.000     1.000
     1.000     1.000     4.000     4.000     0.999     0.001     1.000
     3.000     4.000     1.000         *     1.000     0.000     1.000
     2.800     4.000     1.000     2.250     1.000     0.000     1.000
     1.000     1.000     4.000     3.875     0.999     0.001     1.000
     3.800     3.000     1.000     2.625     1.000     0.000     1.000
     3.200     3.800     1.750     2.143     1.000     0.000     1.000
     2.400     2.800     1.500     2.875     1.000     0.000     1.000
     1.200     1.800     3.250     2.875     0.999     0.001     1.000
     3.200     4.000     1.000     1.375     1.000     0.000     1.000
     2.000     3.400     1.000     1.125     1.000     0.000     1.000
     3.000     4.000     2.000     2.000     0.998     0.002     1.000
     1.400     2.800     1.250     1.625     1.000     0.000     1.000
     3.600     3.800     2.000     2.000     0.997     0.003     1.000
     2.600     3.200     2.250     1.250     0.997     0.003     1.000
     4.000     4.000     1.000     1.375     1.000     0.000     1.000
     3.400     3.200     2.000     1.750     0.999     0.001     1.000
     1.000     1.000     4.000     2.125     0.982     0.018     1.000
     2.000     4.000     1.000     2.250     1.000     0.000     1.000
     2.800     2.000     2.500     1.750     0.999     0.001     1.000
     3.000     3.000     4.000     3.000     0.330     0.670     2.000
     3.000     3.000     2.000     2.000     1.000     0.000     1.000
     2.000     2.600     3.000     1.750     0.988     0.012     1.000
     2.600     3.400     1.000     2.125     1.000     0.000     1.000
     3.200     3.800     1.000     2.750     1.000     0.000     1.000
     1.400     2.000     3.000     2.500     0.999     0.001     1.000
     2.000     1.800     3.000     4.000     1.000     0.000     1.000
     3.600     3.400     2.000     1.000     0.994     0.006     1.000
     3.800     3.400     1.000     1.625     1.000     0.000     1.000
     3.000     3.000     2.500     3.500     1.000     0.000     1.000
     1.400     2.200     2.500     2.750     1.000     0.000     1.000
     3.800     2.800     2.500     3.000     0.999     0.001     1.000
     3.000     2.000     1.250     1.625     1.000     0.000     1.000
     3.000     3.000     2.000     2.000     1.000     0.000     1.000
     1.600     2.600     2.500     1.500     0.999     0.001     1.000
     3.000     2.800     2.000     2.000     1.000     0.000     1.000
     3.000     2.400     2.500     2.750     1.000     0.000     1.000
     3.000     2.600     2.500     2.625     0.999     0.001     1.000
     3.000     4.000     2.750     1.250     0.755     0.245     1.000
     1.400     3.000     4.000     1.750     0.284     0.716     2.000
     2.800     3.000     1.250     2.875     1.000     0.000     1.000
     2.600     2.800     2.750     1.500     0.986     0.014     1.000
     2.600     4.000     2.000     2.000     0.999     0.001     1.000
     2.000     2.400     2.750     1.750     0.998     0.002     1.000
     2.600     2.200     2.000     2.375     1.000     0.000     1.000
     3.000     3.000     1.000     1.500     1.000     0.000     1.000
     2.600     3.000     2.000     1.250     0.999     0.001     1.000
     1.600     1.800     2.500     1.500     1.000     0.000     1.000
     3.400     3.000     2.500     2.625     0.998     0.002     1.000
     4.600     4.000     1.000     1.000     1.000     0.000     1.000
     3.200     3.000     2.000     2.000     1.000     0.000     1.000
     1.800     1.200     3.000     2.000     1.000     0.000     1.000
     1.800     2.600     2.000     2.250     1.000     0.000     1.000
     1.000     2.400     2.250     4.000     1.000     0.000     1.000
     1.600     3.000     1.500     1.125     1.000     0.000     1.000
     1.000     2.400     2.750     4.000     1.000     0.000     1.000
     3.000     2.800     3.000     2.625     0.986     0.014     1.000
     3.000     4.000     2.000     1.000     0.990     0.010     1.000
     3.000     3.000     2.750     2.500     0.993     0.007     1.000
     3.400     3.600     1.250     2.500     1.000     0.000     1.000
     2.800     3.000     2.500     1.875     0.996     0.004     1.000
     2.600     2.800     3.000     2.375     0.987     0.013     1.000
     2.250     2.400     2.500     3.125     1.000     0.000     1.000
     2.600     3.000         *     2.000     0.973     0.027     1.000
         *     2.500         *         *     0.978     0.022     1.000
     1.800     2.400     2.500     2.125     1.000     0.000     1.000
     2.600     2.500     2.500     2.250     0.999     0.001     1.000
     3.600     3.800     2.000     2.000     0.997     0.003     1.000
     2.800     3.000     2.750     3.250     0.998     0.002     1.000
     3.000     3.000     2.000     1.000     0.999     0.001     1.000
     2.600     4.000     1.000     2.125     1.000     0.000     1.000
     1.800     3.000         *         *     0.985     0.015     1.000
     2.200     2.800     2.500     3.125     1.000     0.000     1.000
     3.600     4.000     4.000     1.286     0.003     0.997     2.000
     1.000     2.600     1.000     2.500     1.000     0.000     1.000
     2.000     3.400     3.000     2.375     0.977     0.023     1.000
     2.200     2.400     2.750     1.750     0.997     0.003     1.000
     2.000     2.600     2.250     1.875     1.000     0.000     1.000
     2.200     1.800     2.000     2.375     1.000     0.000     1.000
     2.200     3.400     2.500     2.625     0.998     0.002     1.000
     3.400     4.000     2.000     2.500     0.998     0.002     1.000
     2.600     2.800     2.250     1.375     0.999     0.001     1.000
     3.000     3.400     2.000     2.000     0.999     0.001     1.000
     5.000     2.000     2.500     2.375     0.998     0.002     1.000
     1.400     2.200     2.000     2.000     1.000     0.000     1.000
     4.000     3.000     2.000     3.000     1.000     0.000     1.000
     1.800     1.200     1.250     2.125     1.000     0.000     1.000
     1.000     1.000     1.250     2.875     1.000     0.000     1.000
     3.200     2.400     2.000     2.286     1.000     0.000     1.000
     2.600     2.800     1.750     2.000     1.000     0.000     1.000
     2.600     3.000     1.750     2.500     1.000     0.000     1.000
     3.600     3.000     1.000     1.750     1.000     0.000     1.000
     2.000     2.000     2.000     2.000     1.000     0.000     1.000
     4.000     3.200     1.000     1.000     1.000     0.000     1.000
     2.600     3.000     2.000     2.375     1.000     0.000     1.000
     1.000     3.000     2.000     1.000     1.000     0.000     1.000
     4.200     2.800     2.000     3.000     1.000     0.000     1.000
     3.000     3.000     2.000     2.000     1.000     0.000     1.000
     2.600     3.000     2.000     2.000     1.000     0.000     1.000
     3.400     3.200     1.750     1.750     1.000     0.000     1.000
     3.000     3.000     2.000     2.000     1.000     0.000     1.000
         *     3.400         *         *     0.952     0.048     1.000
     3.000     3.000     2.000     2.000     1.000     0.000     1.000
     3.000     3.000     2.000     2.750     1.000     0.000     1.000
     3.000     3.000     2.000     2.625     1.000     0.000     1.000
     3.800     3.000     2.000     1.625     0.999     0.001     1.000
     3.000     3.000     1.000     2.625     1.000     0.000     1.000
     3.000     3.000     2.000     1.125     0.999     0.001     1.000
     2.200     2.400     1.000     2.250     1.000     0.000     1.000
     2.000     3.000     2.000     2.375     1.000     0.000     1.000
     3.600     2.600     2.500     2.875     0.999     0.001     1.000
     2.800     2.800     3.000     2.375     0.984     0.016     1.000
     2.200     2.400     2.250     2.250     1.000     0.000     1.000
     3.000     2.600     2.000     2.375     1.000     0.000     1.000
     2.400     3.600     1.250     1.125     1.000     0.000     1.000
     3.200     3.000     1.000     1.375     1.000     0.000     1.000
         *     1.600     3.000     3.375     1.000     0.000     1.000
     2.600     2.400     2.250     2.125     1.000     0.000     1.000
     3.000     3.000     2.750     1.875     0.983     0.017     1.000
     2.600     2.800     2.750     2.625     0.997     0.003     1.000
     2.800     3.600     1.000     1.750     1.000     0.000     1.000
     4.000     4.000     1.000     1.625     1.000     0.000     1.000
     3.000     2.600     3.250     1.500     0.846     0.154     1.000
     2.200     3.400     1.000     3.500     1.000     0.000     1.000
     3.200     3.000     2.000     2.000     1.000     0.000     1.000
     3.200     3.000     2.000     2.500     1.000     0.000     1.000
     3.000     3.000     2.250     2.000     0.999     0.001     1.000
     3.000     3.000     2.750     1.750     0.979     0.021     1.000
     2.800     4.000     2.000     2.625     0.999     0.001     1.000
     4.000     4.000     1.000     2.125     1.000     0.000     1.000
     1.500     2.400     2.500     3.250     1.000     0.000     1.000
     2.200     2.400     3.000     3.500     0.999     0.001     1.000
     3.000     3.400     1.000     2.500     1.000     0.000     1.000
     3.400     3.000     2.000     1.125     0.998     0.002     1.000
     2.600     1.800     2.000     2.625     1.000     0.000     1.000
     2.800     3.000     1.250     2.000     1.000     0.000     1.000
     1.400     4.000     1.000     1.500     1.000     0.000     1.000
     2.000     3.600     1.000     2.125     1.000     0.000     1.000
     3.000     3.000     1.000     2.125     1.000     0.000     1.000
     2.200     3.000     2.750     1.875     0.992     0.008     1.000
     1.800     2.200     2.000     2.000     1.000     0.000     1.000
     3.600     4.000     1.750     1.625     0.998     0.002     1.000
     2.600     2.800     2.500     1.500     0.996     0.004     1.000
     3.000     2.800     2.750     2.875     0.997     0.003     1.000
     2.400     3.000     2.750     2.625     0.997     0.003     1.000
     1.800     3.000     2.000     2.857     1.000     0.000     1.000
     4.000     3.000     4.000     2.000     0.038     0.962     2.000
     2.200     3.000     2.000     2.000     1.000     0.000     1.000
     2.000     1.000     2.000     2.000     1.000     0.000     1.000
     1.600     2.000     2.000     1.875     1.000     0.000     1.000
     3.200     3.000     1.750     2.125     1.000     0.000     1.000
     3.600     2.600     2.000     3.375     1.000     0.000     1.000
     1.600     3.800     2.250     1.714     0.998     0.002     1.000
     3.400     1.800     2.500     2.750     1.000     0.000     1.000
     3.400     3.000     2.333     2.000     0.997     0.003     1.000
     2.400     2.800     2.250     1.750     0.999     0.001     1.000
     2.800     3.000     2.000     1.429     0.999     0.001     1.000
     3.200     4.000     2.000     2.000     0.997     0.003     1.000
     3.250     3.200     2.250     1.500     0.995     0.005     1.000
     3.000     4.000     1.000     2.375     1.000     0.000     1.000
     2.000     2.800     1.000     2.125     1.000     0.000     1.000
     3.200     4.000     2.000     2.375     0.998     0.002     1.000
     3.800     3.200     2.000     2.625     1.000     0.000     1.000
     2.400     2.000     2.250     3.125     1.000     0.000     1.000
     2.600     1.000     2.250     2.000     1.000     0.000     1.000
     3.400     3.800     3.000     1.125     0.410     0.590     2.000
     1.600     2.000     2.250     1.000     1.000     0.000     1.000
     2.000     1.200     3.750     2.125     0.980     0.020     1.000
     1.800     1.800     3.000     2.125     0.999     0.001     1.000
     1.600     3.000     1.500     1.714     1.000     0.000     1.000
     2.200     2.400     1.250     2.250     1.000     0.000     1.000
     1.600     2.000     2.750     1.750     0.999     0.001     1.000
     3.000     2.800     2.000     1.000     0.999     0.001     1.000
     3.000     3.000     4.000     2.000     0.100     0.900     2.000
     2.400     2.400     4.000     2.500     0.588     0.412     1.000
     3.800     3.000     2.000     2.500     1.000     0.000     1.000
     2.600     2.800     3.000     3.000     0.995     0.005     1.000
     1.400     1.400     2.000     2.375     1.000     0.000     1.000
     3.400     4.000     2.000     1.125     0.988     0.012     1.000
     3.200     3.000     2.750     1.857     0.978     0.022     1.000
     1.000     1.000     3.000     1.250     1.000     0.000     1.000
     3.400     3.200     2.250     2.125     0.998     0.002     1.000
     1.600     2.000     2.500     1.500     1.000     0.000     1.000
     2.600     2.800     2.000     2.375     1.000     0.000     1.000
     2.800     2.800     2.000     2.625     1.000     0.000     1.000
     3.200     2.600     2.250     2.500     1.000     0.000     1.000
     1.600     2.000     3.750     3.375     0.990     0.010     1.000
     3.400     3.000     2.500     1.000     0.974     0.026     1.000
     3.400     3.000     3.000     1.375     0.832     0.168     1.000
     3.800     3.000     2.000     1.500     0.999     0.001     1.000
     3.000     2.600     2.000     2.125     1.000     0.000     1.000
     3.400     3.000     2.250     1.875     0.998     0.002     1.000
     3.200     1.800     1.250     1.125     1.000     0.000     1.000
     3.400     3.200     1.750     1.125     0.999     0.001     1.000
     2.600     1.800     2.750     3.000     1.000     0.000     1.000
     2.400     3.000     2.750     1.875     0.991     0.009     1.000
     2.800     4.000     1.000     1.429     1.000     0.000     1.000
     1.000     1.000     2.750     1.000     1.000     0.000     1.000
     2.500     2.600     2.000     2.250     1.000     0.000     1.000
     3.400     3.400     1.750     1.000     0.999     0.001     1.000
     1.800     3.000     2.500     2.125     0.999     0.001     1.000
     2.000     2.400     2.750     3.500     1.000     0.000     1.000
     3.400     3.400     1.750     2.375     1.000     0.000     1.000
     2.600     2.800     1.750     2.625     1.000     0.000     1.000
     3.200     3.000     1.750     2.000     1.000     0.000     1.000
     2.800     2.800     2.000     3.125     1.000     0.000     1.000
     2.200     2.600     2.250     1.500     1.000     0.000     1.000
     2.000     4.000     2.500     2.000     0.990     0.010     1.000
     2.400     1.000     1.500     2.000     1.000     0.000     1.000
     1.800     2.000     3.000     2.333     0.999     0.001     1.000
     2.600     3.000     2.750     1.625     0.983     0.017     1.000
     2.200     3.000     1.000     2.250     1.000     0.000     1.000
     2.200     1.800     2.000     3.000     1.000     0.000     1.000
     4.000     4.000     2.250     2.000     0.978     0.022     1.000
     2.500     2.400     2.250     2.750     1.000     0.000     1.000
